Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_five_minute_set_1,precip_accum_one_hour_set_1,precip_accum_24_hour_set_1,precip_accum_since_local_midnight_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d
E8450,08/01/2021 02:17 PDT,30.06,66.0,82.0,0.0,,0.0,,,0.0,0.0,60.31,,,29.57,28.85,
E8450,08/01/2021 02:22 PDT,30.06,66.0,83.0,0.0,,0.0,,,0.0,0.0,60.65,,,29.57,28.84,
E8450,08/01/2021 02:27 PDT,30.06,66.0,83.0,0.0,,0.0,,,0.0,0.0,60.65,,,29.57,28.84,
E8450,08/01/2021 02:32 PDT,30.06,66.0,83.0,0.0,,0.0,,,0.0,0.0,60.65,,,29.57,28.84,
E8450,08/01/2021 02:37 PDT,30.07,66.0,83.0,0.0,,0.0,,,0.0,0.0,60.65,,,29.58,28.85,
E8450,08/01/2021 02:42 PDT,30.07,66.0,83.0,0.0,,0.0,,,0.0,0.0,60.65,,,29.58,28.85,
E8450,08/01/2021 02:47 PDT,30.07,66.0,83.0,0.0,,0.0,,,0.0,0.0,60.65,,,29.58,28.85,
E8450,08/01/2021 02:52 PDT,30.07,66.0,83.0,0.0,,0.0,,,0.0,0.0,60.65,,,29.58,28.85,
E8450,08/01/2021 02:57 PDT,30.06,66.0,83.0,0.0,,0.0,,,0.0,0.0,60.65,,,29.57,28.84,
E8450,08/01/2021 03:02 PDT,30.06,66.0,83.0,0.0,,0.0,,,0.0,0.0,60.65,,,29.57,28.84,
E8450,08/01/2021 03:07 PDT,30.07,66.0,83.0,0.0,,0.0,,,0.0,0.0,60.65,,,29.58,28.85,
E8450,08/01/2021 03:12 PDT,30.07,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.58,28.83,
E8450,08/01/2021 03:17 PDT,30.07,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.58,28.83,
E8450,08/01/2021 03:22 PDT,30.07,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.58,28.83,
E8450,08/01/2021 03:27 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 03:32 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 03:37 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 03:42 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 03:47 PDT,30.06,65.0,85.0,0.0,,0.0,,,0.0,0.0,60.35,,,29.57,28.86,
E8450,08/01/2021 03:52 PDT,30.06,65.0,84.0,0.0,,0.0,,,0.0,0.0,60.01,,,29.57,28.87,
E8450,08/01/2021 03:57 PDT,30.06,65.0,85.0,0.0,,0.0,,,0.0,0.0,60.35,,,29.57,28.86,
E8450,08/01/2021 04:02 PDT,30.06,65.0,85.0,0.0,,0.0,,,0.0,0.0,60.35,,,29.57,28.86,
E8450,08/01/2021 04:07 PDT,30.06,65.0,85.0,0.0,,0.0,,,0.0,0.0,60.35,,,29.57,28.86,
E8450,08/01/2021 04:12 PDT,30.06,65.0,84.0,0.0,,0.0,,,0.0,0.0,60.01,,,29.57,28.87,
E8450,08/01/2021 04:17 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 04:22 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 04:27 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 04:32 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 04:37 PDT,30.06,66.0,83.0,0.0,,0.0,,,0.0,0.0,60.65,,,29.57,28.84,
E8450,08/01/2021 04:42 PDT,30.06,66.0,83.0,0.0,,0.0,,,0.0,0.0,60.65,,,29.57,28.84,
E8450,08/01/2021 04:47 PDT,30.05,66.0,83.0,0.0,,0.0,,,0.0,0.0,60.65,,,29.56,28.83,
E8450,08/01/2021 04:52 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 04:57 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 05:02 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 05:07 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 05:12 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 05:17 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 05:22 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 05:27 PDT,30.06,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.57,28.82,
E8450,08/01/2021 05:32 PDT,30.06,66.0,85.0,0.0,,0.0,,,0.0,0.0,61.33,,,29.57,28.81,
E8450,08/01/2021 05:37 PDT,30.06,66.0,85.0,0.0,,0.0,,,0.0,0.0,61.33,,,29.57,28.81,
E8450,08/01/2021 05:42 PDT,30.06,66.0,85.0,0.0,,0.0,,,0.0,0.0,61.33,,,29.57,28.81,
E8450,08/01/2021 05:47 PDT,30.06,66.0,85.0,0.0,,0.0,,,0.0,0.0,61.33,,,29.57,28.81,
E8450,08/01/2021 05:52 PDT,30.06,65.0,85.0,0.0,,0.0,,,0.0,0.0,60.35,,,29.57,28.86,
E8450,08/01/2021 05:57 PDT,30.06,65.0,85.0,0.0,,0.0,,,0.0,0.0,60.35,,,29.57,28.86,
E8450,08/01/2021 06:02 PDT,30.06,65.0,85.0,0.0,,0.0,,,0.0,0.0,60.35,,,29.57,28.86,
E8450,08/01/2021 06:07 PDT,30.07,65.0,85.0,0.0,,0.0,,,0.0,0.0,60.35,,,29.58,28.87,
E8450,08/01/2021 06:12 PDT,30.07,65.0,85.0,0.0,,0.0,,,0.0,0.0,60.35,,,29.58,28.87,
E8450,08/01/2021 06:17 PDT,30.07,65.0,85.0,0.0,,0.0,,,0.0,0.0,60.35,,,29.58,28.87,
E8450,08/01/2021 06:22 PDT,30.07,65.0,85.0,0.0,,0.0,,,0.0,0.0,60.35,,,29.58,28.87,
E8450,08/01/2021 06:27 PDT,30.07,65.0,85.0,0.0,,0.0,,,0.0,0.0,60.35,,,29.58,28.87,
E8450,08/01/2021 06:32 PDT,30.07,65.0,86.0,0.0,,0.0,,,0.0,0.0,60.68,,,29.58,28.86,
E8450,08/01/2021 06:37 PDT,30.07,65.0,86.0,0.0,,0.0,,,0.0,0.0,60.68,,,29.58,28.86,
E8450,08/01/2021 06:42 PDT,30.07,65.0,86.0,0.0,,0.0,,,0.0,0.0,60.68,,,29.58,28.86,
E8450,08/01/2021 06:47 PDT,30.07,65.0,86.0,0.0,,0.0,,,0.0,0.0,60.68,,,29.58,28.86,
E8450,08/01/2021 06:52 PDT,30.07,65.0,86.0,0.0,,0.0,,,0.0,0.0,60.68,,,29.58,28.86,
E8450,08/01/2021 06:57 PDT,30.07,65.0,86.0,0.0,,0.0,,,0.0,0.0,60.68,,,29.58,28.86,
E8450,08/01/2021 07:02 PDT,30.08,65.0,86.0,0.0,,0.0,,,0.0,0.0,60.68,,,29.59,28.87,
E8450,08/01/2021 07:07 PDT,30.08,65.0,86.0,0.0,,0.0,,,0.0,0.0,60.68,,,29.59,28.87,
E8450,08/01/2021 07:12 PDT,30.08,65.0,86.0,0.0,,0.0,,,0.0,0.0,60.68,,,29.59,28.87,
E8450,08/01/2021 07:17 PDT,30.08,66.0,86.0,0.0,,0.0,,,0.0,0.0,61.66,,,29.59,28.82,
E8450,08/01/2021 07:22 PDT,30.08,66.0,86.0,0.0,,0.0,,,0.0,0.0,61.66,,,29.59,28.82,
E8450,08/01/2021 07:27 PDT,30.08,66.0,85.0,0.0,,0.0,,,0.0,0.0,61.33,,,29.59,28.83,
E8450,08/01/2021 07:32 PDT,30.08,66.0,85.0,0.0,,0.0,,,0.0,0.0,61.33,,,29.59,28.83,
E8450,08/01/2021 07:37 PDT,30.08,66.0,85.0,0.0,,0.0,,,0.0,0.0,61.33,,,29.59,28.83,
E8450,08/01/2021 07:42 PDT,30.08,66.0,85.0,0.0,,0.0,,,0.0,0.0,61.33,,,29.59,28.83,
E8450,08/01/2021 07:47 PDT,30.09,66.0,84.0,0.0,,0.0,,,0.0,0.0,60.99,,,29.6,28.85,
E8450,08/01/2021 07:52 PDT,30.09,67.0,83.0,0.0,,0.0,,,0.0,0.0,61.63,,,29.6,28.82,
E8450,08/01/2021 07:57 PDT,30.09,67.0,83.0,0.0,,0.0,,,0.0,0.0,61.63,,,29.6,28.82,
E8450,08/01/2021 08:02 PDT,30.09,67.0,82.0,0.0,,0.0,,,0.0,0.0,61.29,,,29.6,28.83,
E8450,08/01/2021 08:07 PDT,30.09,67.0,81.0,0.0,,0.0,,,0.0,0.0,60.94,,,29.6,28.85,
E8450,08/01/2021 08:12 PDT,30.09,67.0,81.0,0.0,,0.0,,,0.0,0.0,60.94,,,29.6,28.85,
E8450,08/01/2021 08:17 PDT,30.09,67.0,81.0,0.0,,1.0,,,0.0,0.0,60.94,,,29.6,28.85,
E8450,08/01/2021 08:22 PDT,30.09,67.0,80.0,0.0,,2.0,,,0.0,0.0,60.59,,,29.6,28.86,
E8450,08/01/2021 08:27 PDT,30.09,67.0,80.0,0.0,,2.0,,,0.0,0.0,60.59,,,29.6,28.86,
E8450,08/01/2021 08:32 PDT,30.09,67.0,80.0,0.0,,2.0,,,0.0,0.0,60.59,,,29.6,28.86,
E8450,08/01/2021 08:37 PDT,30.09,67.0,80.0,0.0,,2.0,,,0.0,0.0,60.59,,,29.6,28.86,
E8450,08/01/2021 08:42 PDT,30.09,68.0,80.0,0.0,,1.0,,,0.0,0.0,61.56,,,29.6,28.81,
E8450,08/01/2021 08:47 PDT,30.1,68.0,81.0,0.0,,1.0,,,0.0,0.0,61.92,,,29.61,28.81,
E8450,08/01/2021 08:52 PDT,30.09,68.0,80.0,0.0,,1.0,,,0.0,0.0,61.56,,,29.6,28.81,
E8450,08/01/2021 08:57 PDT,30.1,68.0,80.0,0.0,,0.0,,,0.0,0.0,61.56,,,29.61,28.82,
E8450,08/01/2021 09:02 PDT,30.1,68.0,79.0,0.0,,0.0,,,0.0,0.0,61.21,,,29.61,28.84,
E8450,08/01/2021 09:07 PDT,30.1,68.0,80.0,0.0,,0.0,,,0.0,0.0,61.56,,,29.61,28.82,
E8450,08/01/2021 09:12 PDT,30.1,68.0,80.0,0.0,,0.0,,,0.0,0.0,61.56,,,29.61,28.82,
E8450,08/01/2021 09:17 PDT,30.1,68.0,79.0,0.0,,1.0,,,0.0,0.0,61.21,,,29.61,28.84,
E8450,08/01/2021 09:22 PDT,30.1,68.0,80.0,0.0,,2.0,,,0.0,0.0,61.56,,,29.61,28.82,
E8450,08/01/2021 09:27 PDT,30.1,68.0,80.0,0.0,,2.0,,,0.0,0.0,61.56,,,29.61,28.82,
E8450,08/01/2021 09:32 PDT,30.1,68.0,79.0,0.0,,2.0,,,0.0,0.0,61.21,,,29.61,28.84,
E8450,08/01/2021 09:37 PDT,30.1,68.0,80.0,0.0,,1.0,,,0.0,0.0,61.56,,,29.61,28.82,
E8450,08/01/2021 09:42 PDT,30.1,68.0,80.0,0.0,,1.0,,,0.0,0.0,61.56,,,29.61,28.82,
E8450,08/01/2021 09:47 PDT,30.1,68.0,79.0,0.0,,1.0,,,0.0,0.0,61.21,,,29.61,28.84,
E8450,08/01/2021 09:52 PDT,30.1,68.0,80.0,0.0,,1.0,,,0.0,0.0,61.56,,,29.61,28.82,
E8450,08/01/2021 09:57 PDT,30.1,68.0,80.0,0.0,,1.0,,,0.0,0.0,61.56,,,29.61,28.82,
E8450,08/01/2021 10:02 PDT,30.1,69.0,79.0,0.0,,1.0,,,0.0,0.0,62.18,,,29.61,28.79,
E8450,08/01/2021 10:07 PDT,30.1,69.0,78.0,0.0,,3.0,,,0.0,0.0,61.82,,,29.61,28.8,
E8450,08/01/2021 10:12 PDT,30.1,69.0,78.0,1.0,139.0,3.0,,,0.0,0.0,61.82,,SE,29.61,28.8,
E8450,08/01/2021 10:17 PDT,30.09,69.0,78.0,1.0,146.0,3.0,,,0.0,0.0,61.82,,SE,29.6,28.79,
E8450,08/01/2021 10:22 PDT,30.1,69.0,78.0,0.0,,3.0,,,0.0,0.0,61.82,,,29.61,28.8,
E8450,08/01/2021 10:27 PDT,30.1,69.0,78.0,0.0,,2.0,,,0.0,0.0,61.82,,,29.61,28.8,
E8450,08/01/2021 10:32 PDT,30.1,69.0,76.0,0.0,,2.0,,,0.0,0.0,61.08,,,29.61,28.83,
E8450,08/01/2021 10:37 PDT,30.1,70.0,76.0,0.0,,2.0,,,0.0,0.0,62.05,,,29.61,28.78,
E8450,08/01/2021 10:42 PDT,30.1,70.0,77.0,0.0,,2.0,,,0.0,0.0,62.42,,,29.61,28.77,
E8450,08/01/2021 10:47 PDT,30.1,70.0,76.0,0.0,,2.0,,,0.0,0.0,62.05,,,29.61,28.78,
E8450,08/01/2021 10:52 PDT,30.1,70.0,76.0,1.0,322.0,2.0,,,0.0,0.0,62.05,,NW,29.61,28.78,
E8450,08/01/2021 10:57 PDT,30.1,70.0,76.0,1.0,308.0,4.0,,,0.0,0.0,62.05,,NW,29.61,28.78,
E8450,08/01/2021 11:02 PDT,30.1,70.0,76.0,1.0,326.0,4.0,,,0.0,0.0,62.05,,NW,29.61,28.78,
E8450,08/01/2021 11:07 PDT,30.1,71.0,75.0,0.0,,4.0,,,0.0,0.0,62.64,,,29.61,28.75,
E8450,08/01/2021 11:12 PDT,30.1,71.0,74.0,1.0,354.0,3.0,,,0.0,0.0,62.26,,N,29.61,28.76,
E8450,08/01/2021 11:17 PDT,30.1,71.0,74.0,0.0,,2.0,,,0.0,0.0,62.26,,,29.61,28.76,
E8450,08/01/2021 11:22 PDT,30.1,71.0,74.0,1.0,9.0,3.0,,,0.0,0.0,62.26,,N,29.61,28.76,
E8450,08/01/2021 11:27 PDT,30.1,71.0,73.0,1.0,311.0,4.0,,,0.0,0.0,61.87,,NW,29.61,28.78,
E8450,08/01/2021 11:32 PDT,30.1,72.0,71.0,0.0,,4.0,,,0.0,0.0,62.04,,,29.61,28.77,
E8450,08/01/2021 11:37 PDT,30.1,72.0,72.0,0.0,,5.0,,,0.0,0.0,62.44,,,29.61,28.75,
E8450,08/01/2021 11:42 PDT,30.1,72.0,71.0,0.0,,5.0,,,0.0,0.0,62.04,,,29.61,28.77,
E8450,08/01/2021 11:47 PDT,30.1,72.0,72.0,0.0,,5.0,,,0.0,0.0,62.44,,,29.61,28.75,
E8450,08/01/2021 11:52 PDT,30.1,72.0,71.0,0.0,,2.0,,,0.0,0.0,62.04,,,29.61,28.77,
E8450,08/01/2021 11:57 PDT,30.1,72.0,71.0,1.0,318.0,2.0,,,0.0,0.0,62.04,,NW,29.61,28.77,
E8450,08/01/2021 12:02 PDT,30.1,72.0,72.0,1.0,283.0,2.0,,,0.0,0.0,62.44,,WNW,29.61,28.75,
E8450,08/01/2021 12:07 PDT,30.1,72.0,71.0,1.0,283.0,3.0,,,0.0,0.0,62.04,,WNW,29.61,28.77,
E8450,08/01/2021 12:12 PDT,30.11,72.0,71.0,1.0,300.0,3.0,,,0.0,0.0,62.04,,WNW,29.62,28.78,
E8450,08/01/2021 12:17 PDT,30.1,72.0,70.0,2.0,296.0,3.0,,,0.0,0.0,61.64,,WNW,29.61,28.78,
E8450,08/01/2021 12:22 PDT,30.1,72.0,70.0,2.0,296.0,5.99,,,0.0,0.0,61.64,,WNW,29.61,28.78,
E8450,08/01/2021 12:27 PDT,30.1,72.0,69.0,1.0,309.0,5.99,,,0.0,0.0,61.23,,NW,29.61,28.8,
E8450,08/01/2021 12:32 PDT,30.1,72.0,70.0,1.0,319.0,8.0,,,0.0,0.0,61.64,,NW,29.61,28.78,
E8450,08/01/2021 12:37 PDT,30.1,73.0,70.0,1.0,297.0,8.0,,,0.0,0.0,62.6,,WNW,29.61,28.73,
E8450,08/01/2021 12:42 PDT,30.1,74.0,69.0,1.0,301.0,8.0,,,0.0,0.0,63.15,,WNW,29.61,28.7,
E8450,08/01/2021 12:47 PDT,30.11,74.0,68.0,1.0,295.0,5.0,,,0.0,0.0,62.73,,WNW,29.62,28.73,
E8450,08/01/2021 12:52 PDT,30.1,74.0,69.0,1.0,309.0,5.0,,,0.0,0.0,63.15,,NW,29.61,28.7,
E8450,08/01/2021 12:57 PDT,30.1,74.0,67.0,1.0,340.0,5.0,,,0.0,0.0,62.31,,NNW,29.61,28.74,
E8450,08/01/2021 13:02 PDT,30.1,74.0,65.0,1.0,322.0,3.0,,,0.0,0.0,61.45,,NW,29.61,28.77,
E8450,08/01/2021 13:07 PDT,30.1,75.0,68.0,1.0,303.0,4.0,,,0.0,0.0,63.69,,WNW,29.61,28.66,
E8450,08/01/2021 13:12 PDT,30.1,75.0,66.0,1.0,288.0,4.0,,,0.0,0.0,62.84,,WNW,29.61,28.7,
E8450,08/01/2021 13:17 PDT,30.1,75.0,66.0,1.0,311.0,4.0,,,0.0,0.0,62.84,,NW,29.61,28.7,
E8450,08/01/2021 13:22 PDT,30.09,76.0,65.0,1.0,308.0,3.0,,,0.0,0.0,63.36,,NW,29.6,28.66,
E8450,08/01/2021 13:27 PDT,30.09,76.0,65.0,0.0,,3.0,,,0.0,0.0,63.36,,,29.6,28.66,
E8450,08/01/2021 13:32 PDT,30.09,77.0,64.0,0.0,,3.0,,,0.0,0.0,63.86,,,29.6,28.63,
E8450,08/01/2021 13:37 PDT,30.1,76.0,63.0,0.0,,3.0,,,0.0,0.0,62.46,,,29.61,28.71,
E8450,08/01/2021 13:42 PDT,30.09,76.0,63.0,1.0,148.0,3.0,,,0.0,0.0,62.46,,SSE,29.6,28.7,
E8450,08/01/2021 13:47 PDT,30.09,77.0,63.0,1.0,330.0,3.0,,,0.0,0.0,63.41,,NNW,29.6,28.65,
E8450,08/01/2021 13:52 PDT,30.1,77.0,62.0,1.0,335.0,4.0,,,0.0,0.0,62.96,,NNW,29.61,28.68,
E8450,08/01/2021 13:57 PDT,30.09,77.0,62.0,1.0,355.0,4.0,,,0.0,0.0,62.96,,N,29.6,28.67,
E8450,08/01/2021 14:02 PDT,30.09,77.0,62.0,1.0,309.0,4.0,,,0.0,0.0,62.96,,NW,29.6,28.67,
E8450,08/01/2021 14:07 PDT,30.09,77.0,61.0,1.0,293.0,4.0,,,0.0,0.0,62.49,,WNW,29.6,28.69,
E8450,08/01/2021 14:12 PDT,30.09,77.0,61.0,1.0,116.0,4.0,,,0.0,0.0,62.49,,ESE,29.6,28.69,
E8450,08/01/2021 14:17 PDT,30.09,78.0,61.0,1.0,319.0,4.0,,,0.0,0.0,63.44,,NW,29.6,28.64,
E8450,08/01/2021 14:22 PDT,30.09,78.0,60.0,1.0,326.0,4.0,,,0.0,0.0,62.97,,NW,29.6,28.66,
E8450,08/01/2021 14:27 PDT,30.09,78.0,61.0,1.0,311.0,4.0,,,0.0,0.0,63.44,,NW,29.6,28.64,
E8450,08/01/2021 14:32 PDT,30.09,79.0,59.0,1.0,161.0,4.0,,,0.0,0.0,63.43,,SSE,29.6,28.63,
E8450,08/01/2021 14:37 PDT,30.09,79.0,59.0,1.0,315.0,4.0,,,0.0,0.0,63.43,,NW,29.6,28.63,
E8450,08/01/2021 14:42 PDT,30.08,78.0,59.0,2.0,290.0,5.0,,,0.0,0.0,62.49,,WNW,29.59,28.68,
E8450,08/01/2021 14:47 PDT,30.08,78.0,59.0,2.0,332.0,5.0,,,0.0,0.0,62.49,,NNW,29.59,28.68,
E8450,08/01/2021 14:52 PDT,30.08,78.0,59.0,1.0,330.0,5.0,,,0.0,0.0,62.49,,NNW,29.59,28.68,
E8450,08/01/2021 14:57 PDT,30.08,79.0,60.0,1.0,352.0,4.0,,,0.0,0.0,63.91,,N,29.59,28.6,
E8450,08/01/2021 15:02 PDT,30.08,79.0,59.0,1.0,340.0,4.0,,,0.0,0.0,63.43,,NNW,29.59,28.62,
E8450,08/01/2021 15:07 PDT,30.08,79.0,58.0,1.0,296.0,4.0,,,0.0,0.0,62.95,,WNW,29.59,28.65,
E8450,08/01/2021 15:12 PDT,30.08,79.0,58.0,2.0,297.0,5.0,,,0.0,0.0,62.95,,WNW,29.59,28.65,
E8450,08/01/2021 15:17 PDT,30.08,79.0,59.0,2.0,314.0,5.99,,,0.0,0.0,63.43,,NW,29.59,28.62,
E8450,08/01/2021 15:22 PDT,30.08,79.0,58.0,1.0,295.0,5.99,,,0.0,0.0,62.95,,WNW,29.59,28.65,
E8450,08/01/2021 15:27 PDT,30.08,79.0,58.0,1.0,335.0,5.99,,,0.0,0.0,62.95,,NNW,29.59,28.65,
E8450,08/01/2021 15:32 PDT,30.08,79.0,57.0,2.0,304.0,4.0,,,0.0,0.0,62.45,,NW,29.59,28.67,
E8450,08/01/2021 15:37 PDT,30.08,79.0,57.0,1.0,334.0,4.0,,,0.0,0.0,62.45,,NNW,29.59,28.67,
E8450,08/01/2021 15:42 PDT,30.08,79.0,57.0,1.0,347.0,4.0,,,0.0,0.0,62.45,,NNW,29.59,28.67,
E8450,08/01/2021 15:47 PDT,30.08,79.0,57.0,1.0,329.0,4.0,,,0.0,0.0,62.45,,NNW,29.59,28.67,
E8450,08/01/2021 15:52 PDT,30.08,80.0,57.0,1.0,350.0,3.0,,,0.0,0.0,63.39,,N,29.59,28.62,
E8450,08/01/2021 15:57 PDT,30.08,80.0,56.0,1.0,287.0,4.0,,,0.0,0.0,62.89,,WNW,29.59,28.64,
